PlantID_final,Easting,Northing,is_mother
L1596,480.94122913701,-58.6102957502007,False
L1597,310.680087935005,-55.5657693604007,False
L1608,534.513305468019,-53.3204224295914,False
L1613,-131.606049479975,478.1068902798,False
L1615,-154.775235058973,566.842447600327,False
L1617,198.44626451598,-396.350183060393,False
L1624,-150.647185722017,503.11820800975,False
L1628,-128.749242481019,464.295632280409,False
L1632,375.242312600021,-369.602215969935,False
L1639,315.300593673019,-370.308992640115,False
L1642,361.835092447989,-375.128612349741,False
K0148,417.332487414009,-367.658276339993,False
L1666,690.875737208989,-411.0215821499,False
L1667,307.958753266023,-380.382840500213,False
L1680,850.398751182016,-486.563148180023,False
L1691,554.50722305401,-424.850887680426,False
L1692,559.563791228982,-428.295738250017,False
L1698,476.356423839985,-366.618680150248,False
L1730,565.421427242982,-427.790309360251,False
L1733,664.450603413978,-442.224091029726,False
L1764,-940.755670653016,519.731780470349,False
L1766,-899.302241962985,510.491957129911,False
L1777,-937.390579632018,518.52430550009,False
L1830,-138.150568465993,437.037485689856,False
L1847,260.201981166028,-381.243143189698,True
L1856,-146.105654538027,473.325192170218,False
L1863,368.973635669972,-371.596658309922,False
L1868,421.291734270984,-366.22408004012,False
L1869,358.040006742987,-374.433510449715,False
L1872,338.464618512022,-372.898180640303,True
L1882,267.839828175027,-386.900489140302,True
L1883,466.87320988602,-376.632931999862,False
L1890,260.899144818017,-388.111327400431,False
L1892,692.183610330976,-431.438752479851,True
L1895,261.060892133974,-389.43789863959,False
L1910,-946.086330237973,-259.702185120434,False
L1912,-140.007909620996,331.9368468998,False
L1914,-1056.12346907798,-216.265740510076,False
L1919,-1056.09446938802,-215.959561719559,False
M0004,-22.0406507659936,-460.502703100443,False
K1768,53.0130303920014,-424.151538279839,True
M0007,146.486140366993,-395.736085929908,False
M0009,168.186052592995,-389.376029869542,True
M0011,21.221102083975,-440.366161299869,False
K2036,140.140636787983,-395.108723520301,True
M0013,19.4523628539755,-439.23646207992,False
M0015,90.1051086399821,-406.516198299825,False
M0016,-22.2435190440156,-452.148458509706,False
M0017,62.0782497290056,-419.53252608981,False
M0019,81.66334044002,-412.700034970418,False
M0021,177.944772300019,-387.335182289593,False
M0022,60.098394983972,-422.958021059632,True
M0027,29.8371750169899,-439.39695550967,False
M0028,-21.5668681309908,-452.808780670166,True
M0030,109.076098049991,-409.282758049667,False
M0032,20.8127819609945,-439.719861540012,False
M0033,-30.6740354929934,-452.867534169927,False
M0034,-41.1741249000188,-461.622982880101,True
M0036,58.3882764640148,-422.197652390227,False
M0037,-20.7293798999744,-453.084397300147,False
M0038,28.9066249469761,-434.583958930336,False
M0041,18.8948948169709,-440.592988030054,False
M0042,110.243484661973,-409.510853840038,True
M0043,-21.8276392670232,-452.728213190101,True
M0045,-21.3808919489966,-451.991254840046,True
M0046,-41.5859365129727,-457.460810749792,False
M0048,13.9820693689981,-444.788403970189,False
M0049,72.0350010339753,-414.369038020261,False
M0050,108.007270877017,-404.464941889979,False
M0051,205.687529993011,-369.526866019703,False
M0052,231.872320002003,-382.627756959759,False
M0053,250.568901215971,-388.36820075009,False
M0054,241.913454495021,-379.868056870066,True
M0055,216.738438764005,-366.313951729797,False
M0056,245.256145293999,-391.492260009982,False
M0057,206.940191383008,-370.075692060404,False
M0059,231.913175638008,-382.271730340086,False
M0060,250.666649936989,-379.505286499858,False
M0061,250.640962467005,-380.203509910032,False
K1696,243.986848443979,-378.693388610147,False
M0064,254.071969814016,-378.165132270195,False
M0068,224.762830037973,-370.173198100179,False
M0069,240.71265068202,-379.012191420421,True
M0070,206.235057182028,-366.170216269791,False
M0072,206.846199952997,-373.199607959948,False
M0074,210.958078778,-367.370731419884,False
M0075,232.990196858998,-378.317812790163,False
M0076,242.10419453698,-377.610264030285,False
M0077,202.325051234977,-368.66868009977,False
M0079,217.137100197026,-365.859634379856,False
M0080,216.640704042977,-365.279022189789,False
M0081,247.685553741991,-390.925553870387,False
M0084,238.863497616025,-377.772848810069,False
M0087,247.709560671006,-390.321704380214,False
M0088,206.048504094011,-370.033830059692,False
M0089,248.387880048016,-390.28906918969,False
M0090,247.225968351995,-390.788430020213,False
M0091,252.064832339005,-392.50321961008,False
M0093,247.470388579997,-391.085357040167,False
M0094,245.009464513976,-391.145336150192,False
M0095,244.837579604005,-376.816977200098,False
M0096,248.732844109996,-389.45104798954,False
M0097,238.051248173986,-379.580825439654,False
M0098,240.022718082007,-378.085232259706,False
M0099,251.636035215983,-391.227061290294,False
M0100,248.791670132021,-391.058571239933,False
M0101,253.87522436399,-378.38954371959,False
M0102,296.124103357026,-372.716784100048,False
M0104,-48.8100195460138,-220.248027900234,False
M0106,-38.5698452279903,-213.456460709684,False
M0107,308.425002763979,-370.06028049998,False
M0114,284.519038508995,-373.888289679773,False
M0118,362.387879481015,-372.612653589807,False
M0122,298.042558005021,-373.210608449765,False
M0123,-144.870759479993,-273.082501769997,False
M0125,282.294753586,-373.259003640153,False
M0127,297.836406300019,-372.849688479677,False
M0128,459.423830802029,-368.160516429693,False
M0129,-39.5285618780181,-209.658139250241,False
M0133,25.1154744399828,-136.262416750193,False
M0136,-143.360701530997,-272.548126400448,False
M0137,326.365814556018,-370.896175109781,True
M0139,257.838896895002,-379.47408965975,False
M0141,435.750947934983,-365.859404490329,False
M0142,-147.867661428987,-273.471880080178,False
K0739,478.104292645003,-367.159475740045,False
M0144,432.292581768997,-365.835385919549,False
M0145,-84.7194134449819,-237.097035289742,False
M0146,258.62721191399,-378.666407939978,False
M0147,377.58449875802,-372.720254560001,False
M0148,555.508534001012,-424.486335709691,False
M0150,339.803920759994,-373.079235159792,False
M0153,-1625.83025967801,-46.7787421001121,False
M0155,-1092.90912108601,-213.853909660131,False
M0157,-1599.21875569201,-54.4865046096966,False
M0159,-1607.55364004697,-51.1969332899898,False
M0160,-1660.87675738602,-65.4594348100945,False
M0161,-1121.18880676001,-208.300743180327,False
M0162,-524.206879302976,-465.75152848009,False
M0166,-1725.57190140302,-90.0306313196197,False
M0169,-1102.03460456501,-211.618989679962,False
M0175,-966.553889503004,-254.647539489903,False
M0177,-1008.266485759,-242.079747700132,False
M0179,-812.581744137977,-324.419576190412,False
M0181,-1599.82738116902,-56.3653890695423,False
M0182,-1628.73765284201,-50.7609572801739,False
M0184,-1646.22311910498,-50.6669039297849,False
M0185,-1619.44443669898,-52.2099758600816,False
M0188,-588.921600758971,-457.951956929639,False
M0198,-963.824142673984,-253.962399929762,False
M0202,-303.622052390012,-565.056487609632,True
M0205,-316.250968672975,-571.234181609936,False
M0206,-384.449517532019,-607.942799779586,False
M0208,-291.654117089987,-559.675565670244,False
M0209,-303.25655398902,-565.19151119981,True
K0129,-332.416038236988,-574.102872090414,False
M0213,-367.162268584012,-593.490661240183,False
M0215,-293.278592698975,-559.374680140056,False
M0217,-326.583371347981,-574.697303550318,False
M0219,-411.588528531021,-611.693198489957,False
M0223,-266.774924874015,-531.577981250361,False
M0224,1246.98028559401,-564.68049918022,False
M0226,-325.128795903991,-573.89250981994,False
M0228,-265.61455753498,-534.077028900385,False
M0229,-430.307473870984,-579.857392249629,False
M0232,-332.459217256983,-575.417229609564,False
M0235,-281.24430612399,-552.093293510377,False
M0236,-233.993663107976,-538.289406740107,False
M0238,-244.715907084988,-530.002676599659,True
M0239,-269.185629442974,-536.552277049981,False
M0240,-197.929200969986,-513.412813720293,False
M0241,-343.841234821011,-575.301961770281,False
M0243,-279.707368956006,-551.896830069833,False
M0245,-281.573631335981,-548.488362619653,False
M0247,-166.785091986007,-500.632433660328,False
M0249,-279.339305631991,-549.823102129623,False
M0251,248.844282475009,-390.552754970267,True
M0252,250.779779796023,-390.3782585999,False
M0253,249.464202802978,-390.372902159579,False
M0254,306.711829903012,-381.405445160344,True
M0255,250.945253560029,-386.708752799779,False
M0256,251.846489713003,-397.35705143027,False
M0257,276.066945352009,-385.669139039703,False
M0258,251.893267814012,-390.28703526035,True
M0259,253.546040693007,-386.806865329854,True
M0260,252.150787864986,-389.746790580451,False
M0261,254.269413560978,-398.059568709694,False
M0262,257.508594925981,-391.779242640361,False
M0263,249.560940065014,-390.838136269711,False
M0264,250.856385020015,-387.062038809992,False
M0265,251.701092444011,-387.858523230068,False
M0266,252.869096876995,-390.861729290336,False
M0267,299.418935353984,-380.751322019845,True
M0268,251.947510429018,-389.912275039591,False
M0269,255.734722213005,-391.075978090055,False
M0270,250.551056944998,-389.788330890238,False
M0271,249.08892551699,-389.694769389927,False
M0272,248.662010242988,-389.165994480252,False
M0273,252.714925020002,-388.614639360458,False
M0277,253.697223506984,-391.111670370214,False
M0278,251.318101603014,-391.204741479829,False
M0279,253.402238495997,-394.123471739702,False
M0281,248.630108312005,-391.176755869761,False
M0282,313.88010271301,-376.849991659634,False
M0283,259.914000149991,-386.866905120201,True
M0284,248.841305872018,-390.546059769578,False
M0286,272.231813599006,-383.915255519561,False
M0287,293.71617431601,-381.910064339638,False
M0290,316.975858699996,-377.348770200275,False
M0291,314.327092433989,-377.595526140183,False
M0292,269.159298291022,-381.314541529864,False
M0293,303.844717464992,-379.858607079834,False
M0295,317.973599506018,-377.581659640186,False
M0296,252.839798910019,-386.95246927999,False
M0297,297.335632562987,-380.86981854029,False
M0299,304.621591433999,-380.770953250118,False
M0306,-72.6225333199836,-467.009141270071,False
M0310,-70.5450948450016,-467.903462709859,True
M0312,-205.325131455029,-507.370026919991,False
M0317,-121.342934844026,-478.593775750138,False
M0319,-110.703092244978,-472.647299010307,False
M0320,-70.493709057977,-470.780206459574,False
M0323,-80.7922654739814,-472.201849910431,True
M0329,-57.7064519089763,-469.990816250443,True
M0331,-117.376291792025,-475.359845509753,False
M0332,-63.8096051770262,-466.865067020059,False
M0333,-63.8027714199852,-463.279349080287,True
M0334,-160.774809467024,-485.3252409501,False
M0336,-151.699097099015,-478.929820070043,False
K0632,-53.9588800540078,-461.615093789995,True
M0344,-123.639042617986,-476.536591909826,True
M0346,-51.9805922479718,-460.56940589007,False
M0347,-50.4500940599828,-459.870878580026,False
M0351,-2165.29687718803,-256.611287959851,False
M0352,-2180.81493614602,-265.413042110391,False
M0354,-2161.64527710603,-251.624818789773,False
M0358,-2023.29819525097,-186.013121609576,False
M0360,-1944.93683525798,-146.65058735013,False
M0363,-1951.86891348503,-161.479666950181,False
M0364,-1953.52131676802,-161.413508459926,False
M0367,-2029.21077735,-189.726243239827,False
M0369,-2171.238641262,-259.71541022975,False
M0372,-1958.76344362798,-164.473406859674,False
M0379,-2171.714820989,-260.057679129764,False
M0381,-2183.89710661699,-267.137648119591,False
M0383,-1950.53556922602,-161.936499929987,False
M0384,-2197.53363775503,-279.562863759696,False
M0385,-2180.28720417101,-265.988626600243,False
M0388,-1915.83163119899,-146.991368910298,False
M0390,-2167.80031504901,-260.049210580066,False
M0393,-2168.30699467799,-259.566034070216,False
M0395,-2172.27912523597,-260.535555680282,False
M0401,-271.446956412983,-541.203934960067,False
M0402,253.340992657992,-379.865161729977,False
K0464,-145.696838796022,-488.546510980465,False
M0411,-343.558841340011,-576.581003390253,False
M0413,-174.682709572022,-502.165579199791,False
M0415,-156.770180710009,-476.808003430255,False
M0416,1202.37136033998,-548.485964830033,False
M0417,-309.758087353024,-569.565942710266,False
M0418,-343.016965992982,-577.658544059843,False
M0419,-2203.11314398999,-283.689340420067,False
M0420,-242.040027549025,-523.711991519667,False
M0421,-343.620697072998,-577.106704239734,False
M0423,1221.79919374897,-562.498100940138,False
M0424,-210.047314942989,-507.973798479885,False
K1211,320.787684686016,-372.121806080453,False
M0427,-333.466884359019,-575.934835590422,False
M0428,1202.60479222803,-548.828270110302,False
M0429,-151.731210242026,-490.825109080411,False
M0430,-223.547981865995,-516.252106159925,False
M0431,1188.11612289899,-545.731707570143,False
M0434,-341.358686201973,-577.63332366012,False
M0435,1201.78132697998,-555.73227708973,False
M0437,1213.46326206601,-551.810495750047,False
M0439,-344.099912035977,-579.630078510381,False
M0440,1216.20136352198,-553.786447119899,False
M0441,1221.08670217998,-561.571001010016,False
M0443,1213.55555551598,-551.741521099582,False
M0445,-2262.03501194401,-358.127441270277,False
M0447,242.31289303099,-381.663609789684,False
M0451,-352.65913354099,-13.9147497396916,False
M0453,-144.82278537302,471.813167580403,False
M0455,-145.670184727001,473.499242769554,False
M0458,-144.539542281011,472.36977593042,False
M0459,-144.659984102007,473.439386029728,False
M0460,1188.26541764499,-545.218035570346,False
M0461,-174.985651362978,563.58217469044,False
M0464,27.5078751710244,-58.980066630058,False
M0465,-144.506731670001,471.901899090037,False
M0466,23.2091925159912,-80.9523191601038,False
M0467,-145.145244211017,473.581258759834,False
M0468,1214.55019911798,-559.109154730104,False
M0470,-177.173884867982,564.797566150315,False
M0472,333.04532557301,-384.767410839908,False
M0473,-144.637031844992,471.785604439676,False
M0474,-44.1303386050276,-223.09622438997,False
M0475,-143.721771078999,471.913344839588,False
M0479,-147.512954304984,475.865782150067,False
M0481,21.2573222119827,-82.8012019395828,False
M0482,-58.2024054519716,-178.985389900394,False
M0484,341.351048615994,-385.707851779647,True
M0485,-101.462044165994,-170.848190600052,False
M0488,-126.401417402027,458.145688019693,False
M0489,1188.47008801601,-545.729939050041,False
M0492,-61.2081346500199,-183.352507440373,False
M0494,474.076887632022,-354.721783270128,True
M0495,22.2022472380195,-84.4860908100381,False
M0497,-36.8035758410115,-156.898072619922,False
M0505,-2262.33573301998,-369.322408949956,False
M0508,1608.968556187,-608.997382800095,False
M0509,-2223.87835377897,-285.347343710251,False
M0514,1641.76513265201,-743.948355380446,False
M0516,1583.86758847698,-282.959373109974,False
M0517,1568.98627343902,-536.814624629915,False
M0523,-169.946456097998,561.74273695983,False
M0526,1184.359539447,-553.368374889717,False
M0529,1188.09655571601,-545.634885650128,False
M0532,-2234.44147078,-296.13109083008,False
M0534,-2260.84304733103,-364.74383237958,False
M0536,1408.67473379202,-294.610975540243,False
M0537,1614.54023167701,-614.148202099837,False
M0540,-2223.23159044801,-285.691055940464,False
M0541,-2229.28355272103,-328.262349150144,False
M0544,-2202.23787956702,-282.493113050237,False
M0545,-2211.09998737002,-271.605523150414,False
M0547,1288.65841976303,-302.373361010104,False
M0548,1640.80276785599,-741.696052449755,False
M0557,-1220.14376221702,523.800474399701,False
M0575,-2261.44475055399,-369.390118869953,False
M0579,1422.34155848,-290.174758690409,False
M0580,698.786757884023,-390.690290420316,False
M0583,1568.56294169702,-274.88879545033,False
M0584,-2262.19079532102,-368.292370799929,False
M0589,1399.80496269302,-277.027299010195,False
M0591,-2262.53975041898,-368.126334779896,False
M0592,-2253.29969144298,-158.47859187983,False
M0593,-2259.41286962997,-160.835573079996,False
M0596,-2262.56974233,-364.522411249578,False
M0597,1447.09263838897,-289.74888744019,False
M0602,-1008.75532659597,492.094403389841,False
M0603,-725.303877587023,388.941858460195,False
M0605,-923.421291164996,472.47146444954,False
M0606,-1171.411435713,581.528601209633,False
M0607,-1179.32007482799,565.3836301798,False
M0613,-1182.90945117897,568.617032470182,False
M0616,-1206.05459187302,572.55483769998,False
M0617,-2260.41529767,-365.358282879926,False
M0618,-1003.27996437799,489.395586379804,False
M0619,-2235.95936616103,-297.844288449734,False
M0620,-2261.75841038401,-365.227770769969,False
M0622,-2224.02877475199,-285.283474080265,False
M0623,-1164.68640291097,563.336579229683,False
M0624,-2262.021621519,-357.873285409994,False
M0625,-1175.90215174999,568.731847180054,False
M0626,-2261.00511265203,-364.682052790187,False
M0627,-2262.448578323,-363.687556089833,False
M0628,-2232.65121915599,-295.073914379813,False
M0631,-920.53297425498,480.373128719628,False
M0634,-923.100352491019,480.760047920048,False
M0637,-937.482663572999,479.729956950061,False
M0638,-921.379820880014,482.602331180125,False
M0640,-951.172438493988,478.961019589566,False
M0643,-842.991301465023,437.341989370063,False
M0644,-998.630567152984,500.606010920368,False
M0645,-920.719450429024,479.307987309992,False
M0646,-1001.83951409202,487.806151960045,False
M0648,-1019.47949949699,509.17092259042,False
M0649,-1167.122715445,563.515589879826,False
M0650,-924.677415872982,516.606598339975,False
M0652,298.755072884029,-383.500389209948,False
M0653,1505.13008796802,-693.635971999727,False
M0654,1493.630211282,-695.469125569798,False
M0656,298.124410912977,-383.446926189587,False
M0657,271.887545949023,-387.270777669735,False
M0658,1460.77359441802,-688.183133440092,False
M0661,1465.40370425,-691.32071909029,False
M0663,270.651843835018,-387.019759640098,False
M0666,263.394343808992,-387.20662692003,False
M0667,1468.52586388,-691.278456440195,False
M0668,1457.83386286598,-687.702073870227,False
M0669,1494.83414148598,-695.709593039937,False
M0670,1457.33740531502,-686.566307060421,False
M0672,1516.07172561903,-694.364311030135,False
M0673,1493.815007639,-695.605462210253,False
M0674,1508.53813935001,-703.170268000104,False
M0675,296.774040037999,-382.734927400015,False
M0681,266.983073353011,-388.572506899945,False
M0682,269.951438140997,-389.847274060361,False
M0683,299.736334729998,-383.786406739615,False
M0684,265.418731625017,-386.570012110285,False
M0685,297.128922090982,-383.630493910052,False
M0686,1467.04899881099,-690.797432829626,False
M0687,1492.77101555699,-696.744815330021,False
M0689,265.538928057998,-385.126558789983,False
M0693,268.189199856017,-387.520594780333,False
M0694,265.146533861,-387.217816430144,False
M0695,298.829309883004,-383.135839429684,False
M0700,266.180407469976,-388.482754220255,False
M0701,-672.273332082026,387.512090279721,False
M0702,-471.099065380986,427.785859020427,False
M0703,849.081589519978,-29.6832451196387,False
M0704,837.914952804975,-38.5860640602186,False
M0705,-444.857795585995,435.064919009805,False
M0706,824.538701970014,-54.6167054502293,False
M0707,-506.444914717984,422.939609410241,False
M0710,-497.904360686021,425.032795709558,False
M0712,854.766423414985,-24.5560736004263,False
M0715,837.902370386,-38.0006987899542,False
M0717,762.274769634008,-84.4905073801056,False
M0718,-342.074942454987,796.332935160026,False
M0720,-439.038794071006,436.932498780079,False
M0721,-432.799005231995,437.704976099543,False
M0722,136.793378108996,13.0570258600637,False
M0723,-356.509442106995,795.938555330038,False
M0725,-495.526931428001,425.454332699999,False
M0727,854.176015794976,-26.07444052957,False
M0729,829.791333641973,-45.9490984603763,False
M0730,804.515256310988,-66.312706570141,False
M0731,846.860665527987,-30.642178280279,False
M0732,831.456175998028,-45.0008541597053,False
M0735,835.900643268018,-39.2196176396683,False
K1632,231.456904200022,-69.5945641100407,False
M0738,648.921913915023,-94.1869282601401,False
M0739,444.819516588002,-78.6190357003361,False
M0740,831.010246478021,-45.7645252197981,False
M0741,428.975344059989,-79.4429400004447,False
K1173,737.326546614,-73.920156929642,False
M0746,824.358873741003,-52.3793498398736,False
M0747,-1020.57391142199,509.813735569827,False
K0595,330.350718826987,-384.299629029818,False
M0759,326.613414223015,-385.271987769753,False
M0760,-147.754722566984,-280.238255860284,False
M0761,332.854449948005,-382.406655919738,False
M0763,-132.571363052004,-272.232422860339,False
M0764,-147.038773185981,-280.813510360196,False
M0765,330.830018316978,-382.84228997957,False
M0766,331.142569969001,-381.708522849716,False
M0767,82.6953740949975,-422.822294410318,False
M0769,57.5835113120265,-430.525411309674,False
M0771,324.387571157014,-380.701552099548,False
M0774,-143.572445470025,-280.269327909686,False
M0775,345.444706931012,-381.889808090404,False
M0776,342.735271107988,-384.828868789598,False
M0777,-143.160107403994,-280.013958279975,False
M0778,-132.546841641015,-273.068893729709,False
M0780,343.451956000994,-387.520682949573,False
M0781,342.37690875202,-390.047651479952,False
M0782,350.663172769011,-388.832400489599,False
M0785,338.361580531986,-385.04254859034,False
M0786,181.493671032018,-402.309795909561,False
M0787,-102.689530240023,-257.575745680369,False
M0788,345.198716053972,-381.936010479927,False
J0453,181.676666521991,-402.457253419794,False
M0791,347.74867940601,-392.521051360294,False
M0792,-78.1945022559958,-472.406659569591,False
M0793,-135.064524081012,-480.803205279633,False
M0794,70.2237872729893,-423.564280450344,False
M0796,350.061374285026,-389.447772019543,False
M0798,-288.036305107002,-565.267487370409,False
M0799,349.53543032601,-386.003994620405,False
M0801,-2232.28766003298,-294.935833930038,False
M0804,322.226966242015,-370.388341479935,False
M0805,1250.70939520601,-565.388847020455,False
M0807,273.99640953698,-376.969325459562,False
M0808,1268.55004484701,-554.508898070082,False
M0810,1284.62683061301,-549.897673360072,False
M0813,-2228.095923741,259.216092810035,False
M0814,1398.64484721399,-496.382404919714,False
M0815,1302.157551935,-542.443527899683,False
M0816,1410.36603989301,-653.329700689763,False
M0817,-2173.69814590202,301.664651080035,False
M0820,1251.03261283803,-566.144101819955,False
M0822,-2154.65927094198,311.154451170005,False
M0824,1385.89183813398,-502.93714896962,False
M0827,1401.53197382001,-645.972933780402,False
M0828,1294.55701402703,-281.866703259759,False
M0829,1282.634608105,-551.471068429761,False
M0830,1252.46939182101,-567.211083110422,False
M0832,-2224.38921167102,-284.478771249764,False
M0835,-2222.900894563,-285.875764589757,False
M0839,-2146.899863926,314.203851499595,False
M0840,1419.92005370598,-657.40041405987,False
M0841,1332.20861456799,-537.698166330345,False
M0842,1584.91223782301,-717.083217890002,False
M0844,-2267.53844891198,246.80751415994,False
M0848,-2219.84656993399,-278.18745332025,False
M0849,1376.56146961299,-620.169879820198,False
M0850,-2254.99973942101,247.551232989877,False
M0851,232.26249611302,-380.133367160335,False
M0852,-1853.78455061599,40.2530585397035,False
M0853,497.32169385202,-369.558959550224,False
M0854,274.030568745977,-375.259532679804,False
M0856,-1747.83896662702,193.261879989877,False
M0857,695.383452269016,-386.582599380054,False
M0859,688.647397827008,-417.396264749579,False
M0860,30.316009223985,-431.331069420092,False
M0861,-1182.36567622301,222.898433339782,False
M0866,114.450392925006,-408.660303729586,False
M0867,286.123629309994,-373.45812102966,False
M0873,694.144371829985,-386.690309359692,False
M0877,566.289517960977,-430.167239730246,False
M0878,164.489729212015,-389.757963290438,False
M0880,375.204280857986,-372.404693610035,False
M0883,178.806009182008,-386.673774300143,False
M0884,315.778136171983,-369.646749899723,True
M0888,-1186.48918861098,330.89802226983,False
M0897,-1768.56531498802,166.964493650012,False
M0898,-1192.61832742603,221.71002862975,False
M0899,-1313.55204065802,156.81157517992,False
M0900,314.651231641008,-368.647332159802,False
M0921,-2220.73247942398,-140.611531480215,False
M0922,-995.644403399026,532.253533840179,False
M0902,-2203.76274913299,-133.477413440123,False
M0927,-1755.095038664,356.34894881025,False
M0931,-2158.33254192799,-78.8572806203738,False
M0932,-2233.58244549599,-147.796109500341,False
M0933,-920.486702439026,513.817584089935,False
M0935,-2218.52304875897,-140.326396630146,False
M0936,-2197.29440470401,-130.460271470249,False
M0938,-2140.20774130599,-48.7529050800949,False
M0939,-926.143993807025,516.202954259701,False
M0944,-2218.49602070899,-140.628756109625,False
M0948,-2213.781280589,-137.326617379673,False
